timestamp,user,device,event_type,process_name,command_line,file_path,file_size,data_sensitivity
2026-01-08T03:21:35,peer5,corp-workstation-7,process_start,git,git,,,
2026-01-08T03:56:01,peer5,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T04:05:46,peer1,corp-laptop-22,process_start,git,git,,,
2026-01-08T04:38:26,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-08T04:57:09,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-08T06:02:01,peer2,corp-workstation-7,process_start,python,python,,,
2026-01-08T06:09:42,peer2,corp-workstation-7,process_start,make,make,,,
2026-01-08T07:00:53,peer2,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T07:22:33,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-08T07:35:02,peer2,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T07:41:10,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T07:43:20,peer5,corp-workstation-7,process_start,python,python,,,
2026-01-08T07:48:13,peer3,corp-workstation-7,process_start,make,make,,,
2026-01-08T07:51:14,peer5,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T07:56:52,peer2,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T08:02:08,peer5,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T08:13:06,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T08:17:35,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T10:04:51,peer2,corp-workstation-7,process_start,docker,docker,,,
2026-01-08T10:06:33,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-08T10:21:20,peer5,corp-workstation-7,process_start,python,python,,,
2026-01-08T10:25:34,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T10:43:48,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T11:10:32,peer2,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T11:20:53,peer5,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T11:23:13,peer2,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T12:34:34,engineer.a,corp-laptop-14,process_start,docker,docker,,,
2026-01-08T12:44:12,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T13:22:49,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T13:45:46,peer3,corp-workstation-7,process_start,git,git,,,
2026-01-08T13:50:39,peer5,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T13:59:09,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-08T14:16:54,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-08T14:20:33,peer4,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-08T14:38:34,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T14:45:14,peer1,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-08T15:46:46,peer2,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T16:04:32,peer2,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T16:11:13,peer5,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T16:28:39,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-08T16:52:21,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T17:39:20,peer2,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T17:56:58,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-08T18:23:15,peer5,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-08T20:35:08,peer2,corp-workstation-7,process_start,git,git,,,
2026-01-08T20:40:44,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-08T22:07:00,peer1,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-08T22:08:53,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-08T23:45:38,peer1,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T00:28:51,peer2,corp-laptop-22,process_start,python,python,,,
2026-01-09T02:11:31,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-09T02:28:23,peer1,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-09T02:40:59,peer2,corp-laptop-22,process_start,git,git,,,
2026-01-09T03:29:14,peer3,corp-laptop-22,process_start,python,python,,,
2026-01-09T03:43:42,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-09T03:55:50,peer2,corp-laptop-22,process_start,make,make,,,
2026-01-09T06:28:34,peer2,corp-laptop-22,process_start,make,make,,,
2026-01-09T07:22:32,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-09T07:42:43,peer3,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T07:44:29,peer2,corp-laptop-22,process_start,make,make,,,
2026-01-09T08:17:35,peer2,corp-laptop-22,process_start,git,git,,,
2026-01-09T08:39:09,peer3,corp-laptop-22,process_start,git,git,,,
2026-01-09T10:19:05,peer3,corp-laptop-22,process_start,python,python,,,
2026-01-09T10:43:30,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-09T11:34:18,peer4,corp-workstation-7,process_start,docker,docker,,,
2026-01-09T13:32:53,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T13:57:05,peer1,corp-laptop-14,process_start,git,git,,,
2026-01-09T14:18:02,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-09T14:57:59,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-09T15:27:05,peer4,corp-workstation-7,process_start,docker,docker,,,
2026-01-09T15:34:57,peer3,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T15:45:20,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-09T16:03:46,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-09T16:08:07,peer1,corp-laptop-14,process_start,git,git,,,
2026-01-09T17:23:28,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-09T19:24:42,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T19:48:52,peer3,corp-laptop-22,process_start,git,git,,,
2026-01-09T20:11:11,peer3,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T20:13:23,engineer.a,corp-laptop-14,process_start,make,make,,,
2026-01-09T20:50:31,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-09T21:03:29,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T21:09:20,peer1,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-09T21:24:39,peer3,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-09T21:50:58,peer1,corp-laptop-14,process_start,git,git,,,
2026-01-09T22:16:33,peer1,corp-laptop-14,process_start,python,python,,,
2026-01-09T22:38:37,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-09T22:49:16,peer2,corp-laptop-22,process_start,docker,docker,,,
2026-01-09T23:03:22,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-09T23:31:26,peer4,corp-workstation-7,process_start,python,python,,,
2026-01-09T23:52:12,peer3,corp-laptop-22,process_start,python,python,,,
2026-01-09T23:52:51,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-10T00:31:19,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T00:57:02,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T01:11:01,peer4,corp-laptop-14,process_start,make,make,,,
2026-01-10T01:12:38,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T01:30:31,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-10T02:01:58,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T02:57:53,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T03:11:26,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-10T03:20:48,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T03:56:15,peer2,corp-laptop-11,process_start,git,git,,,
2026-01-10T05:22:37,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T05:31:11,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T06:35:40,peer1,corp-workstation-7,process_start,git,git,,,
2026-01-10T06:40:22,peer1,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-10T07:08:21,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-10T07:18:27,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-10T07:31:01,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T08:07:40,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T09:02:17,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-10T09:32:48,engineer.a,corp-laptop-14,process_start,make,make,,,
2026-01-10T11:26:46,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-10T13:09:39,peer4,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-10T13:36:38,peer1,corp-workstation-7,process_start,git,git,,,
2026-01-10T15:46:19,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-10T16:04:17,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-10T16:05:23,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-10T16:47:37,peer1,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-10T17:18:14,peer1,corp-workstation-7,process_start,docker,docker,,,
2026-01-10T17:35:02,peer1,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-10T18:14:57,peer1,corp-workstation-7,process_start,python,python,,,
2026-01-10T19:07:25,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-10T19:09:22,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-10T19:36:39,peer3,corp-laptop-11,process_start,make,make,,,
2026-01-10T19:46:51,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-10T19:48:29,peer1,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-10T20:48:32,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T20:50:49,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-10T21:04:32,peer4,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-10T21:22:59,peer1,corp-workstation-7,process_start,git,git,,,
2026-01-10T22:04:04,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-10T22:16:41,peer4,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-10T22:26:17,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-11T00:55:10,peer2,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T01:01:53,peer1,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-11T02:26:00,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-11T02:26:08,peer5,corp-laptop-14,process_start,make,make,,,
2026-01-11T02:37:57,peer5,corp-laptop-14,process_start,git,git,,,
2026-01-11T03:16:29,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T03:49:12,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-11T03:59:03,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-11T04:21:59,peer2,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T05:20:07,peer1,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-11T06:20:28,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-11T06:31:57,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-11T06:59:23,peer1,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-11T07:08:38,peer1,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-11T07:35:37,peer4,corp-workstation-7,process_start,python,python,,,
2026-01-11T07:58:31,peer2,corp-laptop-14,process_start,python,python,,,
2026-01-11T09:03:30,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T09:33:22,peer5,corp-laptop-14,process_start,make,make,,,
2026-01-11T09:34:41,peer2,corp-laptop-14,process_start,docker,docker,,,
2026-01-11T09:43:56,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-11T09:54:08,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T11:48:52,peer1,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-11T11:53:26,peer1,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-11T11:56:37,peer2,corp-laptop-14,process_start,python,python,,,
2026-01-11T12:24:54,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T12:50:27,peer4,corp-workstation-7,process_start,git,git,,,
2026-01-11T13:36:29,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-11T13:44:30,peer2,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T13:54:18,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-11T14:15:11,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T14:28:32,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-11T14:44:39,peer5,corp-laptop-14,process_start,git,git,,,
2026-01-11T14:58:11,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-11T15:05:50,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T16:25:41,peer5,corp-laptop-14,process_start,git,git,,,
2026-01-11T16:28:30,peer2,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T16:34:21,peer5,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T16:36:01,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-11T16:42:33,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T17:06:19,peer5,corp-laptop-14,process_start,docker,docker,,,
2026-01-11T17:19:14,peer1,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-11T17:51:05,peer4,corp-workstation-7,process_start,python,python,,,
2026-01-11T18:29:21,peer5,corp-laptop-14,process_start,python,python,,,
2026-01-11T19:20:11,peer4,corp-workstation-7,process_start,python,python,,,
2026-01-11T20:29:19,peer2,corp-laptop-14,process_start,make,make,,,
2026-01-11T20:33:05,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-11T20:36:53,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T20:52:48,peer5,corp-laptop-14,process_start,python,python,,,
2026-01-11T20:57:33,peer1,corp-laptop-22,process_start,python,python,,,
2026-01-11T22:32:14,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-11T22:58:30,peer2,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-11T22:59:36,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T00:01:54,peer3,corp-laptop-11,process_start,git,git,,,
2026-01-12T00:07:18,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-12T00:34:57,peer1,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T00:52:44,peer1,corp-laptop-11,process_start,python,python,,,
2026-01-12T01:08:28,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-12T02:35:45,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-12T02:46:05,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T03:42:26,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-12T04:03:40,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-12T04:29:54,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T04:42:24,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T05:08:20,peer4,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-12T05:59:29,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T06:11:02,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-12T06:15:15,peer5,corp-laptop-11,process_start,git,git,,,
2026-01-12T06:31:20,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-12T06:43:16,peer2,corp-laptop-11,process_start,make,make,,,
2026-01-12T07:22:44,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-12T07:22:58,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-12T07:42:52,peer1,corp-laptop-11,process_start,git,git,,,
2026-01-12T08:05:06,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T08:07:49,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T08:15:12,peer3,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T08:58:46,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-12T09:04:57,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T09:21:41,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-12T10:15:15,peer1,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T10:15:37,peer2,corp-laptop-11,process_start,git,git,,,
2026-01-12T10:41:26,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T11:29:47,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T11:54:22,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-12T12:33:59,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T13:36:14,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-12T13:37:56,peer3,corp-laptop-11,process_start,python,python,,,
2026-01-12T13:42:01,peer1,corp-laptop-11,process_start,python,python,,,
2026-01-12T13:47:00,peer1,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T14:34:50,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-12T14:59:50,peer1,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T15:02:03,peer3,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T15:06:31,engineer.a,corp-laptop-14,process_start,make,make,,,
2026-01-12T16:36:48,peer5,corp-laptop-11,process_start,git,git,,,
2026-01-12T16:51:35,engineer.a,corp-laptop-14,process_start,git,git,,,
2026-01-12T17:33:30,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T17:38:24,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-12T18:15:00,peer5,corp-laptop-11,process_start,docker,docker,,,
2026-01-12T19:29:39,peer1,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-12T20:00:47,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-12T20:16:14,peer3,corp-laptop-11,process_start,git,git,,,
2026-01-12T21:52:53,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-12T22:05:01,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-12T22:36:19,peer4,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-12T23:41:27,peer5,corp-laptop-11,process_start,git,git,,,
2026-01-12T23:51:09,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T00:10:20,peer5,corp-laptop-11,process_start,git,git,,,
2026-01-13T01:02:10,peer3,corp-workstation-7,process_start,make,make,,,
2026-01-13T01:08:44,engineer.a,corp-workstation-7,process_start,make,make,,,
2026-01-13T01:51:08,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T02:17:13,peer2,corp-laptop-11,process_start,python,python,,,
2026-01-13T02:27:26,peer1,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T03:24:56,engineer.a,corp-workstation-7,process_start,git,git,,,
2026-01-13T04:34:40,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-13T04:59:49,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T05:29:44,peer1,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T06:12:19,engineer.a,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T06:27:54,peer4,corp-laptop-14,process_start,git,git,,,
2026-01-13T06:57:43,peer3,corp-workstation-7,process_start,make,make,,,
2026-01-13T07:22:15,peer3,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T07:36:43,peer2,corp-laptop-11,process_start,make,make,,,
2026-01-13T07:58:28,engineer.a,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T08:10:53,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T08:17:45,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T08:28:21,peer4,corp-laptop-14,process_start,docker,docker,,,
2026-01-13T08:55:29,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T09:06:02,peer5,corp-laptop-11,process_start,git,git,,,
2026-01-13T09:27:50,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T10:31:52,peer4,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-13T11:14:22,peer3,corp-workstation-7,process_start,git,git,,,
2026-01-13T11:16:31,peer3,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-13T12:35:09,peer1,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T13:26:12,peer1,corp-workstation-7,process_start,python,python,,,
2026-01-13T13:33:49,engineer.a,corp-workstation-7,process_start,python,python,,,
2026-01-13T14:40:03,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T15:18:30,peer4,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-13T15:18:59,peer5,corp-laptop-11,process_start,python,python,,,
2026-01-13T15:48:19,engineer.a,corp-workstation-7,process_start,python,python,,,
2026-01-13T16:56:51,peer5,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T17:51:26,peer1,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-13T17:57:01,engineer.a,corp-workstation-7,process_start,git,git,,,
2026-01-13T17:57:11,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T18:04:33,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T18:31:56,engineer.a,corp-workstation-7,process_start,code.exe,code.exe,,,
2026-01-13T18:33:36,peer2,corp-laptop-11,process_start,code.exe,code.exe,,,
2026-01-13T19:15:01,peer2,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T20:40:05,engineer.a,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-13T20:50:00,peer2,corp-laptop-11,process_start,docker,docker,,,
2026-01-13T20:50:32,peer2,corp-laptop-11,process_start,git,git,,,
2026-01-13T20:50:58,peer3,corp-workstation-7,process_start,git,git,,,
2026-01-13T20:54:00,peer5,corp-laptop-11,process_start,chrome.exe,chrome.exe,,,
2026-01-13T21:34:34,peer5,corp-laptop-11,process_start,make,make,,,
2026-01-13T21:36:10,peer3,corp-workstation-7,process_start,git,git,,,
2026-01-13T22:18:00,peer3,corp-workstation-7,process_start,make,make,,,
2026-01-13T22:19:24,peer3,corp-workstation-7,process_start,git,git,,,
2026-01-13T22:44:51,peer1,corp-workstation-7,process_start,git,git,,,
2026-01-13T23:17:48,peer2,corp-laptop-11,process_start,python,python,,,
2026-01-14T00:23:13,peer4,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-14T00:39:05,peer4,corp-laptop-22,process_start,python,python,,,
2026-01-14T00:58:03,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-14T00:59:36,peer4,corp-laptop-22,process_start,git,git,,,
2026-01-14T01:22:28,peer3,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-14T01:51:36,peer4,corp-laptop-22,process_start,make,make,,,
2026-01-14T02:04:33,peer1,corp-laptop-14,process_start,make,make,,,
2026-01-14T03:54:55,peer2,corp-laptop-22,process_start,make,make,,,
2026-01-14T04:10:12,peer3,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-14T05:27:54,peer3,corp-laptop-22,process_start,python,python,,,
2026-01-14T05:43:18,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-14T05:43:37,engineer.a,corp-laptop-14,process_start,docker,docker,,,
2026-01-14T05:46:52,peer1,corp-laptop-14,process_start,git,git,,,
2026-01-14T05:53:56,peer3,corp-laptop-22,process_start,git,git,,,
2026-01-14T05:54:18,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-14T06:00:43,peer1,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-14T06:35:13,peer5,corp-laptop-14,process_start,docker,docker,,,
2026-01-14T07:03:00,peer4,corp-laptop-22,process_start,git,git,,,
2026-01-14T07:49:35,peer4,corp-laptop-22,process_start,make,make,,,
2026-01-14T08:30:20,peer4,corp-laptop-22,process_start,git,git,,,
2026-01-14T09:12:42,engineer.a,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-14T09:56:20,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-14T10:06:01,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-14T15:05:12,peer2,corp-laptop-22,process_start,make,make,,,
2026-01-14T16:29:48,peer3,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-14T16:34:19,peer5,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-14T16:50:54,peer5,corp-laptop-14,process_start,git,git,,,
2026-01-14T17:18:15,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-14T17:48:22,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-14T18:10:57,engineer.a,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-14T18:16:46,peer2,corp-laptop-22,process_start,chrome.exe,chrome.exe,,,
2026-01-14T18:39:50,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-14T19:33:54,peer5,corp-laptop-14,process_start,git,git,,,
2026-01-14T19:53:46,peer2,corp-laptop-22,process_start,python,python,,,
2026-01-14T20:13:15,engineer.a,corp-laptop-14,process_start,python,python,,,
2026-01-14T21:08:48,peer4,corp-laptop-22,process_start,python,python,,,
2026-01-14T22:37:42,peer1,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-14T22:54:12,peer1,corp-laptop-14,process_start,python,python,,,
2026-01-14T23:02:21,peer2,corp-laptop-22,process_start,code.exe,code.exe,,,
2026-01-14T23:07:14,peer5,corp-laptop-14,process_start,chrome.exe,chrome.exe,,,
2026-01-15T00:00:01,engineer.a,corp-workstation-7,process_start,chrome.exe,chrome.exe,,,
2026-01-15T01:22:08,peer1,corp-laptop-14,process_start,python,python,,,
2026-01-15T01:36:02,peer2,corp-laptop-14,process_start,code.exe,code.exe,,,
2026-01-15T01:55:44,peer4,corp-laptop-11,process_start,git,git,,,
