timestamp,user,action,space,object_id,data_sensitivity,bytes,device,ip
2026-01-11T02:09:50,engineer.a,view,accelerator-arch,DOC-0438,restricted,3029,corp-laptop-22,10.85.28.91
2026-01-11T02:09:51,engineer.a,view,accelerator-arch,DOC-0919,restricted,6376,corp-workstation-7,10.229.21.227
2026-01-11T02:13:13,engineer.a,view,hpc-networking,DOC-0192,restricted,16598,corp-laptop-22,10.236.27.40
2026-01-11T02:16:05,peer3,view,general-eng,DOC-0016,internal,9689,corp-laptop-14,10.124.163.54
2026-01-11T02:17:41,peer2,view,hpc-networking,DOC-0199,restricted,5146,corp-laptop-11,10.116.77.221
2026-01-11T02:20:43,engineer.a,view,accelerator-arch,DOC-0269,restricted,18794,corp-laptop-14,10.56.27.200
2026-01-11T02:20:48,engineer.a,download,ai-orchestrator,DOC-0973,restricted,24198141,corp-workstation-7,10.134.200.75
2026-01-11T02:21:15,engineer.a,view,hpc-networking,DOC-0340,restricted,5858,corp-laptop-22,10.41.161.46
2026-01-11T02:23:27,engineer.a,view,ai-orchestrator,DOC-0209,restricted,10505,corp-laptop-11,10.30.144.68
2026-01-11T02:25:53,peer4,view,ai-orchestrator,DOC-0060,internal,16096,corp-laptop-11,10.120.82.102
2026-01-11T02:27:01,engineer.a,view,ai-orchestrator,DOC-0594,crown_jewel,18275,corp-laptop-22,10.229.242.27
2026-01-11T02:27:25,engineer.a,view,hpc-networking,DOC-0147,restricted,13484,corp-laptop-22,10.16.38.113
2026-01-11T02:27:35,engineer.a,view,hpc-networking,DOC-0142,restricted,4296,corp-laptop-14,10.192.26.81
2026-01-11T02:28:11,engineer.a,view,accelerator-arch,DOC-0406,restricted,6275,corp-laptop-11,10.81.8.110
2026-01-11T02:28:45,peer5,view,ai-orchestrator,DOC-0105,internal,19039,corp-laptop-11,10.129.9.176
2026-01-11T02:29:04,peer1,view,ai-orchestrator,DOC-1171,internal,6239,corp-workstation-7,10.168.170.93
2026-01-11T02:29:33,peer5,view,ai-orchestrator,DOC-0531,internal,13043,corp-workstation-7,10.92.52.187
2026-01-11T02:30:35,peer5,view,general-eng,DOC-0430,internal,9131,corp-laptop-22,10.231.150.25
2026-01-11T02:30:41,engineer.a,view,ai-orchestrator,DOC-0163,restricted,13373,corp-laptop-22,10.114.128.86
2026-01-11T02:31:43,peer2,view,general-eng,DOC-0249,internal,12559,corp-workstation-7,10.224.12.182
2026-01-11T02:33:11,peer4,view,ai-orchestrator,DOC-0302,restricted,18209,corp-laptop-11,10.83.164.90
2026-01-11T02:33:24,engineer.a,view,accelerator-arch,DOC-0759,restricted,18482,corp-laptop-14,10.41.138.26
2026-01-11T02:33:48,engineer.a,view,accelerator-arch,DOC-0943,restricted,7224,corp-laptop-14,10.213.44.24
2026-01-11T02:34:54,engineer.a,view,ai-orchestrator,DOC-0550,restricted,17759,corp-laptop-14,10.240.67.78
2026-01-11T02:35:19,engineer.a,view,ai-orchestrator,DOC-1143,restricted,17919,corp-laptop-22,10.43.169.112
2026-01-11T02:35:41,engineer.a,view,ai-orchestrator,DOC-0781,restricted,6303,corp-laptop-14,10.9.141.249
2026-01-11T02:38:48,engineer.a,view,hpc-networking,DOC-1056,restricted,16530,corp-workstation-7,10.201.116.142
2026-01-11T02:41:33,engineer.a,view,hpc-networking,DOC-0984,crown_jewel,3398,corp-laptop-14,10.236.40.159
2026-01-11T02:42:59,engineer.a,view,hpc-networking,DOC-0750,restricted,15884,corp-laptop-14,10.44.169.228
2026-01-11T02:42:59,engineer.a,view,hpc-networking,DOC-0260,restricted,6241,corp-laptop-14,10.109.46.167
2026-01-11T02:43:08,engineer.a,view,hpc-networking,DOC-0659,restricted,12096,corp-laptop-11,10.181.180.137
2026-01-11T02:44:22,engineer.a,view,hpc-networking,DOC-0924,restricted,18597,corp-laptop-14,10.78.40.235
2026-01-11T02:44:44,engineer.a,view,accelerator-arch,DOC-0162,restricted,19809,corp-workstation-7,10.221.43.117
2026-01-11T02:45:55,engineer.a,view,ai-orchestrator,DOC-0959,restricted,5742,corp-workstation-7,10.109.216.228
2026-01-11T02:47:27,engineer.a,view,accelerator-arch,DOC-0959,restricted,9842,corp-laptop-22,10.205.245.115
2026-01-11T02:48:13,peer4,view,general-eng,DOC-0305,restricted,2558,corp-laptop-14,10.80.219.106
2026-01-11T02:49:36,engineer.a,view,hpc-networking,DOC-0270,restricted,12342,corp-workstation-7,10.236.169.251
2026-01-11T02:53:48,engineer.a,view,accelerator-arch,DOC-0548,restricted,19591,corp-laptop-11,10.64.137.137
2026-01-11T02:54:29,engineer.a,view,accelerator-arch,DOC-1144,restricted,5563,corp-laptop-14,10.56.22.226
2026-01-11T02:55:37,engineer.a,view,ai-orchestrator,DOC-0109,crown_jewel,15093,corp-workstation-7,10.196.6.176
2026-01-11T02:57:33,engineer.a,view,hpc-networking,DOC-0889,restricted,7500,corp-laptop-14,10.106.84.118
2026-01-11T02:58:14,engineer.a,view,accelerator-arch,DOC-0293,restricted,17046,corp-workstation-7,10.235.111.192
2026-01-11T02:59:54,engineer.a,view,ai-orchestrator,DOC-1011,crown_jewel,17764,corp-laptop-11,10.107.248.135
2026-01-11T03:01:15,peer1,view,oncall-runbooks,DOC-0103,internal,18310,corp-laptop-22,10.81.220.0
2026-01-11T03:02:06,engineer.a,view,ai-orchestrator,DOC-0187,restricted,7139,corp-laptop-14,10.78.65.163
2026-01-11T03:02:34,engineer.a,view,ai-orchestrator,DOC-0900,restricted,4113,corp-laptop-22,10.88.100.226
2026-01-11T03:03:03,engineer.a,view,ai-orchestrator,DOC-0232,crown_jewel,2302,corp-workstation-7,10.144.216.143
2026-01-11T03:06:13,engineer.a,view,accelerator-arch,DOC-0199,restricted,7338,corp-laptop-22,10.133.125.16
2026-01-11T03:06:33,engineer.a,view,ai-orchestrator,DOC-0112,restricted,4282,corp-workstation-7,10.104.184.131
2026-01-11T03:09:01,peer1,view,general-eng,DOC-0947,internal,17710,corp-workstation-7,10.220.206.230
2026-01-11T03:11:03,engineer.a,view,ai-orchestrator,DOC-0470,crown_jewel,3623,corp-laptop-14,10.72.173.102
2026-01-11T03:11:19,peer3,view,ai-orchestrator,DOC-0567,internal,3708,corp-laptop-11,10.184.46.13
2026-01-11T03:11:55,engineer.a,view,hpc-networking,DOC-0767,restricted,14877,corp-workstation-7,10.94.249.151
2026-01-11T03:13:59,engineer.a,view,accelerator-arch,DOC-0187,restricted,5252,corp-laptop-14,10.242.74.197
2026-01-11T03:14:12,peer1,view,general-eng,DOC-1132,internal,16565,corp-laptop-22,10.150.78.106
2026-01-11T03:14:27,engineer.a,view,hpc-networking,DOC-0211,restricted,3778,corp-workstation-7,10.107.90.130
2026-01-11T03:14:31,engineer.a,view,accelerator-arch,DOC-1012,restricted,15071,corp-workstation-7,10.229.90.176
2026-01-11T03:14:40,engineer.a,view,accelerator-arch,DOC-0647,restricted,14793,corp-laptop-11,10.134.113.23
2026-01-11T03:16:40,engineer.a,view,accelerator-arch,DOC-0557,restricted,19513,corp-workstation-7,10.186.250.100
2026-01-11T03:18:49,engineer.a,view,ai-orchestrator,DOC-0973,restricted,19884,corp-workstation-7,10.10.10.42
2026-01-11T03:19:54,engineer.a,view,accelerator-arch,DOC-0269,restricted,4966,corp-workstation-7,10.204.26.114
2026-01-11T03:21:46,engineer.a,export,accelerator-arch,DOC-0426,restricted,26961457,corp-laptop-14,10.159.228.251
2026-01-11T03:23:12,engineer.a,view,ai-orchestrator,DOC-0868,restricted,12493,corp-laptop-14,10.131.180.126
2026-01-11T03:28:20,engineer.a,view,ai-orchestrator,DOC-0884,crown_jewel,8315,corp-laptop-22,10.64.172.25
2026-01-11T03:29:27,engineer.a,view,accelerator-arch,DOC-0171,restricted,10511,corp-laptop-22,10.125.240.214
2026-01-11T03:31:03,peer1,view,general-eng,DOC-0281,internal,13402,corp-laptop-11,10.71.163.51
2026-01-11T03:31:36,engineer.a,view,ai-orchestrator,DOC-0081,crown_jewel,6933,corp-laptop-11,10.77.4.25
2026-01-11T03:32:54,peer5,view,accelerator-arch,DOC-0461,restricted,10917,corp-laptop-14,10.107.236.55
2026-01-11T03:33:28,peer2,view,oncall-runbooks,DOC-0616,internal,8990,corp-workstation-7,10.130.33.15
2026-01-11T03:34:50,engineer.a,view,accelerator-arch,DOC-1157,restricted,4224,corp-laptop-22,10.106.179.93
2026-01-11T03:37:34,engineer.a,view,accelerator-arch,DOC-0919,restricted,11549,corp-workstation-7,10.61.172.224
2026-01-11T03:38:33,engineer.a,view,accelerator-arch,DOC-0860,restricted,3335,corp-laptop-14,10.48.137.209
2026-01-11T03:40:16,engineer.a,view,accelerator-arch,DOC-0225,restricted,15286,corp-laptop-14,10.63.10.165
2026-01-11T03:43:04,peer1,view,ai-orchestrator,DOC-0036,internal,9497,corp-laptop-22,10.193.185.212
2026-01-11T03:43:41,peer4,view,general-eng,DOC-0763,internal,12121,corp-laptop-22,10.136.156.20
2026-01-11T03:44:09,engineer.a,view,hpc-networking,DOC-0427,restricted,14164,corp-workstation-7,10.162.75.56
2026-01-11T03:44:21,peer2,view,general-eng,DOC-0532,internal,12105,corp-laptop-22,10.168.131.248
2026-01-11T03:45:05,peer4,view,general-eng,DOC-0201,restricted,9364,corp-laptop-14,10.90.94.191
2026-01-11T03:46:20,engineer.a,view,accelerator-arch,DOC-0581,crown_jewel,3305,corp-laptop-11,10.90.112.172
2026-01-11T03:48:48,engineer.a,view,ai-orchestrator,DOC-1006,restricted,10195,corp-laptop-11,10.17.82.184
2026-01-11T03:51:32,engineer.a,view,ai-orchestrator,DOC-0864,restricted,11809,corp-laptop-22,10.128.76.125
2026-01-11T03:53:31,engineer.a,view,hpc-networking,DOC-0563,restricted,9330,corp-laptop-14,10.149.37.164
2026-01-11T03:54:35,peer5,view,general-eng,DOC-0656,internal,13124,corp-laptop-11,10.233.40.240
2026-01-11T03:55:33,engineer.a,view,hpc-networking,DOC-0035,restricted,7787,corp-laptop-22,10.250.230.72
2026-01-11T03:56:16,peer2,view,accelerator-arch,DOC-0558,crown_jewel,14919,corp-laptop-22,10.237.1.244
2026-01-11T03:56:23,engineer.a,view,ai-orchestrator,DOC-1052,restricted,8502,corp-laptop-11,10.202.177.183
2026-01-11T03:56:27,peer2,view,general-eng,DOC-0989,internal,17946,corp-laptop-22,10.81.79.32
2026-01-11T03:58:07,engineer.a,view,accelerator-arch,DOC-0426,restricted,15568,corp-workstation-7,10.134.82.141
2026-01-11T03:58:09,engineer.a,view,accelerator-arch,DOC-0781,restricted,7132,corp-workstation-7,10.44.220.55
2026-01-11T04:01:18,peer5,view,accelerator-arch,DOC-0625,internal,8079,corp-laptop-11,10.87.172.103
2026-01-11T04:01:32,engineer.a,view,ai-orchestrator,DOC-0528,crown_jewel,14916,corp-laptop-22,10.253.172.51
2026-01-11T04:02:32,peer5,view,general-eng,DOC-0793,internal,19941,corp-laptop-22,10.246.66.188
2026-01-11T04:04:34,engineer.a,view,hpc-networking,DOC-1193,restricted,3200,corp-laptop-22,10.72.248.250
2026-01-11T04:04:35,engineer.a,download,hpc-networking,DOC-0751,crown_jewel,49082707,corp-laptop-14,10.112.187.86
2026-01-11T04:05:04,peer4,view,accelerator-arch,DOC-0120,restricted,15686,corp-laptop-14,10.147.87.132
2026-01-11T04:06:57,engineer.a,view,hpc-networking,DOC-0332,restricted,2616,corp-laptop-22,10.55.53.211
2026-01-11T04:08:04,engineer.a,view,accelerator-arch,DOC-0962,restricted,7837,corp-workstation-7,10.35.142.136
2026-01-11T04:08:27,peer5,view,ai-orchestrator,DOC-0945,internal,14659,corp-workstation-7,10.47.9.77
2026-01-11T04:08:30,peer3,view,accelerator-arch,DOC-0659,restricted,17042,corp-laptop-22,10.116.144.74
2026-01-11T04:09:26,peer2,view,general-eng,DOC-0058,internal,5485,corp-laptop-22,10.76.117.175
2026-01-11T04:09:49,peer5,view,general-eng,DOC-0362,internal,5085,corp-laptop-11,10.79.17.2
2026-01-11T04:10:10,engineer.a,view,accelerator-arch,DOC-0940,restricted,8043,corp-laptop-14,10.123.99.44
2026-01-11T04:10:34,engineer.a,view,ai-orchestrator,DOC-0354,restricted,15349,corp-laptop-22,10.236.226.250
2026-01-11T04:14:25,engineer.a,view,hpc-networking,DOC-0136,restricted,13667,corp-laptop-11,10.75.7.167
2026-01-11T04:14:30,peer2,view,general-eng,DOC-0274,internal,12078,corp-laptop-14,10.120.175.217
2026-01-11T04:18:10,peer3,view,accelerator-arch,DOC-0538,internal,13873,corp-laptop-11,10.220.188.76
2026-01-11T04:19:08,engineer.a,view,accelerator-arch,DOC-0339,restricted,5990,corp-laptop-22,10.177.159.125
2026-01-11T04:19:09,engineer.a,view,accelerator-arch,DOC-1070,restricted,8772,corp-workstation-7,10.89.236.70
2026-01-11T04:20:16,engineer.a,view,ai-orchestrator,DOC-1164,restricted,18625,corp-laptop-14,10.43.245.32
2026-01-11T04:21:31,engineer.a,view,ai-orchestrator,DOC-0782,restricted,10550,corp-workstation-7,10.225.192.223
2026-01-11T04:22:41,engineer.a,view,ai-orchestrator,DOC-0800,restricted,19791,corp-laptop-22,10.179.66.31
2026-01-11T04:23:18,peer3,view,general-eng,DOC-1075,internal,2926,corp-laptop-22,10.177.38.109
2026-01-11T04:24:33,engineer.a,download,ai-orchestrator,DOC-0339,restricted,44265040,corp-laptop-11,10.227.245.127
2026-01-11T04:26:47,peer5,view,general-eng,DOC-0555,restricted,11363,corp-laptop-11,10.28.244.32
2026-01-11T04:27:46,engineer.a,view,accelerator-arch,DOC-0435,crown_jewel,19444,corp-laptop-11,10.106.108.107
2026-01-11T04:27:54,peer4,view,ai-orchestrator,DOC-1086,internal,18957,corp-laptop-11,10.3.179.179
2026-01-11T04:29:37,engineer.a,view,hpc-networking,DOC-0154,restricted,3113,corp-laptop-22,10.248.49.17
2026-01-11T04:29:52,engineer.a,view,accelerator-arch,DOC-0008,restricted,4260,corp-laptop-14,10.117.133.4
2026-01-11T04:30:11,engineer.a,view,accelerator-arch,DOC-0602,restricted,11755,corp-laptop-14,10.88.91.120
2026-01-11T04:30:17,engineer.a,view,ai-orchestrator,DOC-0028,restricted,3231,corp-laptop-11,10.77.166.90
2026-01-11T04:32:27,engineer.a,view,ai-orchestrator,DOC-0927,crown_jewel,15332,corp-laptop-14,10.234.129.143
2026-01-11T04:33:03,engineer.a,view,ai-orchestrator,DOC-0332,restricted,11901,corp-laptop-14,10.249.185.253
2026-01-11T04:33:12,peer4,view,accelerator-arch,DOC-0318,internal,7960,corp-laptop-22,10.142.220.115
2026-01-11T04:33:27,engineer.a,view,accelerator-arch,DOC-1146,restricted,6158,corp-workstation-7,10.223.189.173
2026-01-11T04:33:49,engineer.a,download,hpc-networking,DOC-0527,restricted,6834967,corp-laptop-14,10.245.26.172
2026-01-11T04:34:33,engineer.a,view,accelerator-arch,DOC-0561,restricted,4792,corp-laptop-14,10.237.223.78
2026-01-11T04:36:21,engineer.a,view,accelerator-arch,DOC-0924,restricted,8702,corp-laptop-11,10.33.64.58
2026-01-11T04:36:30,peer1,view,hpc-networking,DOC-0211,restricted,8433,corp-laptop-22,10.103.204.102
2026-01-11T04:37:00,peer5,view,general-eng,DOC-0388,internal,8270,corp-laptop-22,10.191.209.19
2026-01-11T04:37:06,engineer.a,view,ai-orchestrator,DOC-0136,restricted,4820,corp-workstation-7,10.92.149.229
2026-01-11T04:37:55,engineer.a,view,hpc-networking,DOC-0678,restricted,19571,corp-laptop-14,10.0.173.68
2026-01-11T04:38:59,engineer.a,view,accelerator-arch,DOC-0985,restricted,11676,corp-laptop-22,10.160.66.7
2026-01-11T04:39:03,peer3,view,hpc-networking,DOC-0004,internal,2523,corp-laptop-22,10.10.79.174
2026-01-11T04:40:51,engineer.a,view,hpc-networking,DOC-1124,crown_jewel,5625,corp-workstation-7,10.131.230.201
2026-01-11T04:41:35,engineer.a,view,ai-orchestrator,DOC-0918,restricted,3406,corp-laptop-14,10.132.6.3
2026-01-11T04:42:13,engineer.a,view,hpc-networking,DOC-1059,restricted,14506,corp-laptop-22,10.8.59.147
2026-01-11T04:43:03,engineer.a,view,accelerator-arch,DOC-0287,restricted,19096,corp-workstation-7,10.179.185.8
2026-01-11T04:43:19,peer1,view,general-eng,DOC-0626,internal,11285,corp-laptop-14,10.200.67.152
2026-01-11T04:45:00,engineer.a,view,accelerator-arch,DOC-0278,restricted,5078,corp-laptop-22,10.1.181.138
2026-01-11T04:45:58,engineer.a,view,hpc-networking,DOC-0332,restricted,2427,corp-laptop-22,10.83.35.76
2026-01-11T04:46:13,engineer.a,view,accelerator-arch,DOC-0652,crown_jewel,10929,corp-laptop-14,10.234.156.94
2026-01-11T04:49:48,engineer.a,view,accelerator-arch,DOC-1006,restricted,4704,corp-workstation-7,10.81.130.116
2026-01-11T04:50:37,engineer.a,view,ai-orchestrator,DOC-0411,restricted,11475,corp-laptop-22,10.192.213.246
2026-01-11T04:50:44,engineer.a,view,accelerator-arch,DOC-1062,crown_jewel,4948,corp-workstation-7,10.229.57.250
2026-01-11T04:51:16,engineer.a,view,accelerator-arch,DOC-0530,crown_jewel,11865,corp-workstation-7,10.247.34.68
2026-01-11T04:54:09,engineer.a,download,ai-orchestrator,DOC-0779,restricted,15855854,corp-workstation-7,10.221.134.69
2026-01-11T04:54:11,engineer.a,view,ai-orchestrator,DOC-0154,restricted,13554,corp-workstation-7,10.71.45.246
2026-01-11T04:54:47,peer3,view,general-eng,DOC-1092,internal,6563,corp-workstation-7,10.24.34.96
2026-01-11T04:55:34,engineer.a,view,accelerator-arch,DOC-0346,restricted,6983,corp-workstation-7,10.130.134.106
2026-01-11T04:57:52,peer2,view,accelerator-arch,DOC-0790,restricted,2272,corp-workstation-7,10.214.46.241
2026-01-11T05:01:02,engineer.a,view,hpc-networking,DOC-0700,restricted,12745,corp-workstation-7,10.168.139.131
2026-01-11T05:02:48,engineer.a,view,accelerator-arch,DOC-0102,crown_jewel,5505,corp-laptop-11,10.91.75.183
2026-01-11T05:05:03,engineer.a,view,hpc-networking,DOC-0138,restricted,12062,corp-laptop-14,10.176.137.198
2026-01-11T05:05:04,engineer.a,view,ai-orchestrator,DOC-0436,restricted,14082,corp-laptop-22,10.13.2.87
2026-01-11T05:05:15,engineer.a,view,accelerator-arch,DOC-0209,restricted,7975,corp-workstation-7,10.99.253.21
2026-01-11T05:08:07,engineer.a,view,ai-orchestrator,DOC-0461,restricted,18984,corp-laptop-11,10.108.236.234
2026-01-11T05:11:21,engineer.a,view,hpc-networking,DOC-0017,restricted,2188,corp-workstation-7,10.96.217.75
2026-01-11T05:13:21,engineer.a,view,hpc-networking,DOC-0316,restricted,12077,corp-laptop-14,10.217.233.103
2026-01-11T05:13:30,engineer.a,view,hpc-networking,DOC-0198,restricted,10560,corp-laptop-11,10.175.93.103
2026-01-11T05:14:03,engineer.a,view,accelerator-arch,DOC-0728,restricted,10642,corp-workstation-7,10.127.217.71
2026-01-11T05:15:11,engineer.a,view,hpc-networking,DOC-0436,restricted,6240,corp-laptop-22,10.117.182.171
2026-01-11T05:15:34,engineer.a,view,ai-orchestrator,DOC-0807,crown_jewel,13873,corp-workstation-7,10.9.86.29
2026-01-11T05:15:38,engineer.a,view,accelerator-arch,DOC-0461,restricted,4916,corp-laptop-14,10.233.251.76
2026-01-11T05:15:39,engineer.a,view,accelerator-arch,DOC-0332,restricted,6336,corp-laptop-22,10.16.71.12
2026-01-11T05:16:59,peer5,view,oncall-runbooks,DOC-0529,internal,4988,corp-workstation-7,10.190.161.13
2026-01-11T05:18:00,engineer.a,view,ai-orchestrator,DOC-0791,restricted,18727,corp-laptop-14,10.118.65.46
2026-01-11T05:19:49,engineer.a,view,hpc-networking,DOC-0199,restricted,17227,corp-workstation-7,10.219.196.188
2026-01-11T05:19:51,engineer.a,view,hpc-networking,DOC-1011,crown_jewel,6602,corp-workstation-7,10.24.247.84
2026-01-11T05:20:14,engineer.a,download,accelerator-arch,DOC-0411,restricted,3716855,corp-laptop-14,10.165.86.120
2026-01-11T05:20:36,peer1,view,oncall-runbooks,DOC-0745,internal,9973,corp-laptop-14,10.39.58.51
2026-01-11T05:20:52,peer5,view,general-eng,DOC-0105,internal,3388,corp-workstation-7,10.141.52.252
2026-01-11T05:20:59,engineer.a,view,ai-orchestrator,DOC-0787,restricted,6310,corp-laptop-11,10.246.233.234
2026-01-11T05:23:03,peer4,view,ai-orchestrator,DOC-0077,internal,5214,corp-laptop-14,10.162.160.62
2026-01-11T05:24:59,engineer.a,view,ai-orchestrator,DOC-1147,restricted,2054,corp-laptop-14,10.122.246.32
2026-01-11T05:25:17,peer4,view,ai-orchestrator,DOC-1009,restricted,5305,corp-workstation-7,10.239.234.145
2026-01-11T05:25:41,engineer.a,view,accelerator-arch,DOC-0327,crown_jewel,9234,corp-laptop-11,10.4.128.155
2026-01-11T05:27:29,engineer.a,view,accelerator-arch,DOC-1152,crown_jewel,15537,corp-laptop-11,10.213.49.224
2026-01-11T05:28:19,engineer.a,view,hpc-networking,DOC-1190,restricted,14318,corp-laptop-11,10.73.161.158
2026-01-11T05:29:34,peer2,view,general-eng,DOC-0029,internal,18486,corp-laptop-11,10.157.171.147
2026-01-11T05:29:53,engineer.a,view,accelerator-arch,DOC-0961,crown_jewel,16510,corp-laptop-22,10.78.67.172
2026-01-11T05:32:53,engineer.a,view,ai-orchestrator,DOC-0928,restricted,17667,corp-laptop-11,10.42.71.10
2026-01-11T05:33:01,engineer.a,view,accelerator-arch,DOC-0620,restricted,9753,corp-laptop-14,10.135.216.109
2026-01-11T05:33:45,engineer.a,view,hpc-networking,DOC-0547,restricted,8921,corp-workstation-7,10.45.101.155
2026-01-11T05:34:13,engineer.a,download,ai-orchestrator,DOC-0139,restricted,49218223,corp-laptop-14,10.86.109.122
2026-01-11T05:34:25,peer5,view,ai-orchestrator,DOC-0871,internal,10284,corp-laptop-11,10.41.107.156
2026-01-11T05:34:37,engineer.a,view,accelerator-arch,DOC-1012,restricted,8739,corp-laptop-22,10.78.117.75
2026-01-11T05:35:18,engineer.a,view,ai-orchestrator,DOC-0484,restricted,9520,corp-laptop-14,10.121.238.143
2026-01-11T05:35:19,engineer.a,view,ai-orchestrator,DOC-1137,restricted,2263,corp-laptop-22,10.190.173.214
2026-01-11T05:35:19,engineer.a,view,accelerator-arch,DOC-0410,restricted,14788,corp-workstation-7,10.144.7.47
2026-01-11T05:35:54,peer5,view,ai-orchestrator,DOC-0685,internal,8195,corp-laptop-11,10.95.202.118
2026-01-11T05:37:09,engineer.a,view,ai-orchestrator,DOC-1190,restricted,4546,corp-laptop-14,10.71.164.160
2026-01-11T05:37:22,engineer.a,view,ai-orchestrator,DOC-0985,restricted,9313,corp-laptop-22,10.15.129.100
2026-01-11T05:37:25,engineer.a,view,ai-orchestrator,DOC-0442,restricted,11795,corp-laptop-14,10.89.20.44
2026-01-11T05:38:16,engineer.a,view,accelerator-arch,DOC-0466,restricted,13689,corp-workstation-7,10.186.128.250
2026-01-11T05:38:24,engineer.a,view,hpc-networking,DOC-0928,restricted,16150,corp-laptop-11,10.93.76.80
2026-01-11T05:40:11,engineer.a,view,accelerator-arch,DOC-0269,restricted,8411,corp-laptop-11,10.147.25.68
2026-01-11T05:40:52,peer2,view,ai-orchestrator,DOC-0887,internal,7290,corp-workstation-7,10.218.214.148
2026-01-11T05:41:45,engineer.a,export,ai-orchestrator,DOC-0507,restricted,26074242,corp-laptop-14,10.110.97.17
2026-01-11T05:42:18,engineer.a,view,hpc-networking,DOC-1044,crown_jewel,8538,corp-workstation-7,10.124.235.95
2026-01-11T05:42:57,engineer.a,view,accelerator-arch,DOC-0951,restricted,3311,corp-workstation-7,10.164.221.38
2026-01-11T05:43:24,peer4,view,general-eng,DOC-1082,internal,4648,corp-workstation-7,10.154.143.203
2026-01-11T05:44:13,engineer.a,view,ai-orchestrator,DOC-1146,restricted,13400,corp-laptop-11,10.52.39.148
2026-01-11T05:45:17,peer5,view,general-eng,DOC-1056,restricted,17557,corp-workstation-7,10.134.93.162
2026-01-11T05:47:03,engineer.a,view,hpc-networking,DOC-0396,restricted,9201,corp-laptop-22,10.69.7.104
2026-01-11T05:47:05,engineer.a,view,accelerator-arch,DOC-0027,restricted,9470,corp-laptop-22,10.68.212.73
2026-01-11T05:47:11,engineer.a,view,accelerator-arch,DOC-0909,crown_jewel,18017,corp-workstation-7,10.78.3.103
2026-01-11T05:47:53,engineer.a,view,accelerator-arch,DOC-0264,restricted,5997,corp-laptop-22,10.105.87.29
2026-01-11T05:48:05,engineer.a,view,accelerator-arch,DOC-0691,restricted,18747,corp-laptop-11,10.211.71.175
2026-01-11T05:48:21,peer1,view,accelerator-arch,DOC-0428,internal,10834,corp-laptop-22,10.200.234.32
2026-01-11T05:49:19,peer4,view,ai-orchestrator,DOC-0101,internal,6923,corp-workstation-7,10.84.134.244
2026-01-11T05:50:03,engineer.a,view,ai-orchestrator,DOC-0728,restricted,8023,corp-workstation-7,10.158.112.193
2026-01-11T05:50:23,engineer.a,view,accelerator-arch,DOC-0787,restricted,4442,corp-workstation-7,10.194.137.51
2026-01-11T05:51:13,engineer.a,view,hpc-networking,DOC-0028,restricted,9487,corp-workstation-7,10.100.53.215
2026-01-11T05:51:14,engineer.a,view,ai-orchestrator,DOC-0751,crown_jewel,11707,corp-laptop-22,10.238.34.230
2026-01-11T05:52:19,engineer.a,view,accelerator-arch,DOC-1178,restricted,11159,corp-laptop-14,10.120.10.41
2026-01-11T05:53:12,engineer.a,view,ai-orchestrator,DOC-0124,restricted,13880,corp-laptop-14,10.250.197.168
2026-01-11T05:53:47,engineer.a,view,hpc-networking,DOC-0760,restricted,17503,corp-laptop-22,10.169.136.7
2026-01-11T05:54:02,engineer.a,view,accelerator-arch,DOC-0427,restricted,17742,corp-laptop-11,10.116.206.53
2026-01-11T05:54:09,engineer.a,view,hpc-networking,DOC-0851,restricted,16489,corp-laptop-14,10.63.224.141
2026-01-11T06:00:15,engineer.a,view,hpc-networking,DOC-0232,crown_jewel,8479,corp-laptop-22,10.172.38.148
2026-01-11T06:01:10,engineer.a,view,ai-orchestrator,DOC-0167,restricted,7397,corp-laptop-14,10.30.125.199
2026-01-11T06:03:13,peer3,view,ai-orchestrator,DOC-0509,internal,15662,corp-workstation-7,10.110.167.28
2026-01-11T06:03:17,engineer.a,view,accelerator-arch,DOC-0211,restricted,18317,corp-laptop-11,10.58.47.239
2026-01-11T06:04:34,engineer.a,view,hpc-networking,DOC-0099,crown_jewel,7912,corp-laptop-22,10.186.194.158
2026-01-11T06:05:05,engineer.a,view,hpc-networking,DOC-0142,restricted,12889,corp-workstation-7,10.69.152.75
2026-01-11T06:05:13,peer4,view,hpc-networking,DOC-0767,restricted,17770,corp-laptop-22,10.173.91.99
2026-01-11T06:05:53,peer4,view,general-eng,DOC-0535,internal,7757,corp-laptop-11,10.210.118.189
2026-01-11T06:06:19,peer5,view,oncall-runbooks,DOC-0528,crown_jewel,12822,corp-laptop-11,10.207.14.98
2026-01-11T06:07:06,peer3,view,general-eng,DOC-0859,internal,13154,corp-laptop-14,10.46.205.173
2026-01-11T06:08:09,peer2,view,hpc-networking,DOC-0230,internal,15480,corp-workstation-7,10.231.140.119
2026-01-11T06:10:13,engineer.a,view,ai-orchestrator,DOC-1124,crown_jewel,10344,corp-workstation-7,10.238.128.199
2026-01-11T06:11:26,peer1,view,general-eng,DOC-0338,internal,8367,corp-laptop-14,10.192.131.49
2026-01-11T06:13:00,peer2,view,ai-orchestrator,DOC-0181,internal,15377,corp-laptop-22,10.64.127.228
2026-01-11T06:13:06,engineer.a,view,accelerator-arch,DOC-0612,restricted,2197,corp-laptop-22,10.191.40.152
2026-01-11T06:13:50,engineer.a,view,hpc-networking,DOC-0889,restricted,2024,corp-laptop-11,10.168.178.73
